datetime,total
23.07.2008 06:00:00,151107
23.07.2008 07:00:00,194510
23.07.2008 08:00:00,195418
23.07.2008 09:00:00,186086
23.07.2008 10:00:00,180873
23.07.2008 11:00:00,176726
23.07.2008 12:00:00,171557
23.07.2008 13:00:00,169727
23.07.2008 14:00:00,165922
23.07.2008 15:00:00,163274
23.07.2008 16:00:00,162713
23.07.2008 17:00:00,164353
23.07.2008 18:00:00,169239
23.07.2008 19:00:00,180282
23.07.2008 20:00:00,187205
23.07.2008 21:00:00,194882
23.07.2008 22:00:00,202711
23.07.2008 23:00:00,183714
24.07.2008 00:00:00,145944
24.07.2008 01:00:00,116661
24.07.2008 02:00:00,101152
24.07.2008 03:00:00,96954
24.07.2008 04:00:00,97940
24.07.2008 05:00:00,111901
24.07.2008 06:00:00,152262
24.07.2008 07:00:00,190643
24.07.2008 08:00:00,195232
24.07.2008 09:00:00,186238
24.07.2008 10:00:00,179965
24.07.2008 11:00:00,174227
24.07.2008 12:00:00,171682
24.07.2008 13:00:00,168422
24.07.2008 14:00:00,166374
24.07.2008 15:00:00,164076
24.07.2008 16:00:00,164558
24.07.2008 17:00:00,166009
24.07.2008 18:00:00,170743
24.07.2008 19:00:00,179689
24.07.2008 20:00:00,189058
24.07.2008 21:00:00,194713
24.07.2008 22:00:00,201758
24.07.2008 23:00:00,182601
25.07.2008 00:00:00,145676
25.07.2008 01:00:00,116150
25.07.2008 02:00:00,99798
25.07.2008 03:00:00,94709
25.07.2008 04:00:00,96266
25.07.2008 05:00:00,111744
25.07.2008 06:00:00,151331
25.07.2008 07:00:00,189029
25.07.2008 08:00:00,193472
25.07.2008 09:00:00,185731
25.07.2008 10:00:00,178954
25.07.2008 11:00:00,174320
25.07.2008 12:00:00,171422
25.07.2008 13:00:00,168891
25.07.2008 14:00:00,166868
25.07.2008 15:00:00,163643
25.07.2008 16:00:00,162767
25.07.2008 17:00:00,166142
25.07.2008 18:00:00,167887
25.07.2008 19:00:00,173985
25.07.2008 20:00:00,179990
25.07.2008 21:00:00,182453
25.07.2008 22:00:00,183641
25.07.2008 23:00:00,169047
26.07.2008 00:00:00,141554
26.07.2008 01:00:00,117616
26.07.2008 02:00:00,103863
26.07.2008 03:00:00,98799
26.07.2008 04:00:00,98881
26.07.2008 05:00:00,104429
26.07.2008 06:00:00,118567
26.07.2008 07:00:00,139029
26.07.2008 08:00:00,160393
26.07.2008 09:00:00,176392
26.07.2008 10:00:00,182526
26.07.2008 11:00:00,182158
26.07.2008 12:00:00,176842
26.07.2008 13:00:00,171605
26.07.2008 14:00:00,165580
26.07.2008 15:00:00,161825
26.07.2008 16:00:00,159290
26.07.2008 17:00:00,157554
26.07.2008 18:00:00,159259
26.07.2008 19:00:00,160915
26.07.2008 20:00:00,162998
26.07.2008 21:00:00,163271
26.07.2008 22:00:00,168096
26.07.2008 23:00:00,156449
27.07.2008 00:00:00,133635
27.07.2008 01:00:00,113943
27.07.2008 02:00:00,100753
27.07.2008 03:00:00,94826
27.07.2008 04:00:00,94281
27.07.2008 05:00:00,98205
27.07.2008 06:00:00,106585
27.07.2008 07:00:00,121556
27.07.2008 08:00:00,144151
27.07.2008 09:00:00,161420
27.07.2008 10:00:00,172910
27.07.2008 11:00:00,176577
27.07.2008 12:00:00,175505
27.07.2008 13:00:00,172700
27.07.2008 14:00:00,167890
27.07.2008 15:00:00,164862
27.07.2008 16:00:00,164468
27.07.2008 17:00:00,165987
27.07.2008 18:00:00,170966
27.07.2008 19:00:00,177673
27.07.2008 20:00:00,184141
27.07.2008 21:00:00,192490
27.07.2008 22:00:00,190270
27.07.2008 23:00:00,178632
28.07.2008 00:00:00,150544
28.07.2008 01:00:00,115526
28.07.2008 02:00:00,101074
28.07.2008 03:00:00,93742
28.07.2008 04:00:00,94985
28.07.2008 05:00:00,108700
28.07.2008 06:00:00,151716
28.07.2008 07:00:00,192673
28.07.2008 08:00:00,190992
28.07.2008 09:00:00,180993
28.07.2008 10:00:00,174709
28.07.2008 11:00:00,172120
28.07.2008 12:00:00,170185
28.07.2008 13:00:00,167432
28.07.2008 14:00:00,164669
28.07.2008 15:00:00,162287
28.07.2008 16:00:00,159290
28.07.2008 17:00:00,160958
28.07.2008 18:00:00,169022
28.07.2008 19:00:00,179058
28.07.2008 20:00:00,190425
28.07.2008 21:00:00,196062
28.07.2008 22:00:00,197596
28.07.2008 23:00:00,174093
29.07.2008 00:00:00,136673
29.07.2008 01:00:00,111882
29.07.2008 02:00:00,97402
29.07.2008 03:00:00,94043
29.07.2008 04:00:00,94475
29.07.2008 05:00:00,107658
29.07.2008 06:00:00,146120
29.07.2008 07:00:00,186947
29.07.2008 08:00:00,188850
29.07.2008 09:00:00,177192
29.07.2008 10:00:00,173844
29.07.2008 11:00:00,170744
29.07.2008 12:00:00,167011
29.07.2008 13:00:00,165856
29.07.2008 14:00:00,162188
29.07.2008 15:00:00,160969
29.07.2008 16:00:00,160883
29.07.2008 17:00:00,162055
29.07.2008 18:00:00,168199
29.07.2008 19:00:00,180343
29.07.2008 20:00:00,189225
29.07.2008 21:00:00,200209
29.07.2008 22:00:00,200859
29.07.2008 23:00:00,176618
30.07.2008 00:00:00,139053
30.07.2008 01:00:00,111817
30.07.2008 02:00:00,98946
30.07.2008 03:00:00,93170
30.07.2008 04:00:00,93852
30.07.2008 05:00:00,109228
30.07.2008 06:00:00,148284
30.07.2008 07:00:00,187305
30.07.2008 08:00:00,190845
30.07.2008 09:00:00,181644
30.07.2008 10:00:00,176537
30.07.2008 11:00:00,173327
30.07.2008 12:00:00,170773
30.07.2008 13:00:00,166424
30.07.2008 14:00:00,163006
30.07.2008 15:00:00,158599
30.07.2008 16:00:00,160328
30.07.2008 17:00:00,161693
30.07.2008 18:00:00,168934
30.07.2008 19:00:00,178460
30.07.2008 20:00:00,186424
30.07.2008 21:00:00,196711
30.07.2008 22:00:00,203632
30.07.2008 23:00:00,177488
31.07.2008 00:00:00,141104
31.07.2008 01:00:00,110363
31.07.2008 02:00:00,96770
31.07.2008 03:00:00,91755
31.07.2008 04:00:00,93618
31.07.2008 05:00:00,118214
31.07.2008 06:00:00,151954
31.07.2008 07:00:00,181946
31.07.2008 08:00:00,181010
31.07.2008 09:00:00,180977
31.07.2008 10:00:00,178594
31.07.2008 11:00:00,174460
31.07.2008 12:00:00,169192
31.07.2008 13:00:00,167481
31.07.2008 14:00:00,164134
31.07.2008 15:00:00,161137
31.07.2008 16:00:00,161508
31.07.2008 17:00:00,162419
31.07.2008 18:00:00,167314
31.07.2008 19:00:00,177223
31.07.2008 20:00:00,186870
31.07.2008 21:00:00,198053
31.07.2008 22:00:00,202596
31.07.2008 23:00:00,180792
01.08.2008 00:00:00,?
01.08.2008 01:00:00,112270
01.08.2008 02:00:00,98279
01.08.2008 03:00:00,94453
01.08.2008 04:00:00,94380
01.08.2008 05:00:00,108120
01.08.2008 06:00:00,149482
01.08.2008 07:00:00,188562
01.08.2008 08:00:00,190944
01.08.2008 09:00:00,184575
01.08.2008 10:00:00,178762
01.08.2008 11:00:00,176508
01.08.2008 12:00:00,172029
01.08.2008 13:00:00,167286
01.08.2008 14:00:00,163315
01.08.2008 15:00:00,160153
01.08.2008 16:00:00,161292
01.08.2008 17:00:00,163121
01.08.2008 18:00:00,166497
01.08.2008 19:00:00,172430
01.08.2008 20:00:00,178685
01.08.2008 21:00:00,181587
01.08.2008 22:00:00,181578
01.08.2008 23:00:00,165753
02.08.2008 00:00:00,135951
02.08.2008 01:00:00,113370
02.08.2008 02:00:00,99348
02.08.2008 03:00:00,93582
02.08.2008 04:00:00,94417
02.08.2008 05:00:00,101610
02.08.2008 06:00:00,117419
02.08.2008 07:00:00,134855
02.08.2008 08:00:00,158263
02.08.2008 09:00:00,175036
02.08.2008 10:00:00,183327
02.08.2008 11:00:00,182382
02.08.2008 12:00:00,178804
02.08.2008 13:00:00,174383
02.08.2008 14:00:00,169503
02.08.2008 15:00:00,164048
02.08.2008 16:00:00,158906
02.08.2008 17:00:00,160844
02.08.2008 18:00:00,162669
02.08.2008 19:00:00,164394
02.08.2008 20:00:00,164144
02.08.2008 21:00:00,164962
02.08.2008 22:00:00,166072
02.08.2008 23:00:00,154678
03.08.2008 00:00:00,128668
03.08.2008 01:00:00,110663
03.08.2008 02:00:00,96147
03.08.2008 03:00:00,92927
03.08.2008 04:00:00,91580
03.08.2008 05:00:00,95123
03.08.2008 06:00:00,104792
03.08.2008 07:00:00,120054
03.08.2008 08:00:00,139991
03.08.2008 09:00:00,159170
03.08.2008 10:00:00,176214
03.08.2008 11:00:00,182806
03.08.2008 12:00:00,181452
03.08.2008 13:00:00,178040
03.08.2008 14:00:00,175303
03.08.2008 15:00:00,171188
03.08.2008 16:00:00,172403
03.08.2008 17:00:00,172822
03.08.2008 18:00:00,179586
03.08.2008 19:00:00,185718
03.08.2008 20:00:00,193156
03.08.2008 21:00:00,204670
03.08.2008 22:00:00,199101
03.08.2008 23:00:00,173622
04.08.2008 00:00:00,?
04.08.2008 01:00:00,120819
04.08.2008 02:00:00,105989
04.08.2008 03:00:00,100498
04.08.2008 04:00:00,102592
04.08.2008 05:00:00,115073
04.08.2008 06:00:00,157427
04.08.2008 07:00:00,139197
04.08.2008 08:00:00,192348
04.08.2008 09:00:00,184342
04.08.2008 10:00:00,?
04.08.2008 11:00:00,160081
04.08.2008 12:00:00,173347
04.08.2008 13:00:00,170841
04.08.2008 14:00:00,166623
04.08.2008 15:00:00,163026
04.08.2008 16:00:00,163943
04.08.2008 17:00:00,164377
04.08.2008 18:00:00,171178
04.08.2008 19:00:00,181945
04.08.2008 20:00:00,192532
04.08.2008 21:00:00,203850
04.08.2008 22:00:00,205493
04.08.2008 23:00:00,177909
05.08.2008 00:00:00,139416
05.08.2008 01:00:00,110273
05.08.2008 02:00:00,98070
05.08.2008 03:00:00,94839
05.08.2008 04:00:00,93014
05.08.2008 05:00:00,105358
05.08.2008 06:00:00,143129
05.08.2008 07:00:00,181365
05.08.2008 08:00:00,186111
05.08.2008 09:00:00,177285
05.08.2008 10:00:00,173508
05.08.2008 11:00:00,167892
05.08.2008 12:00:00,167042
05.08.2008 13:00:00,165413
05.08.2008 14:00:00,163650
05.08.2008 15:00:00,160321
05.08.2008 16:00:00,160464
05.08.2008 17:00:00,160986
05.08.2008 18:00:00,167821
05.08.2008 19:00:00,180075
05.08.2008 20:00:00,191256
05.08.2008 21:00:00,197583
05.08.2008 22:00:00,199491
05.08.2008 23:00:00,173312
06.08.2008 00:00:00,135983
06.08.2008 01:00:00,109395
06.08.2008 02:00:00,95573
06.08.2008 03:00:00,91846
06.08.2008 04:00:00,91145
06.08.2008 05:00:00,106543
06.08.2008 06:00:00,145176
06.08.2008 07:00:00,184636
06.08.2008 08:00:00,186466
06.08.2008 09:00:00,178167
06.08.2008 10:00:00,174190
06.08.2008 11:00:00,172379
06.08.2008 12:00:00,170632
06.08.2008 13:00:00,166563
06.08.2008 14:00:00,161858
06.08.2008 15:00:00,159801
06.08.2008 16:00:00,159437
06.08.2008 17:00:00,160950
06.08.2008 18:00:00,168763
06.08.2008 19:00:00,178884
06.08.2008 20:00:00,189770
06.08.2008 21:00:00,196366
06.08.2008 22:00:00,203363
06.08.2008 23:00:00,192199
07.08.2008 00:00:00,126856
07.08.2008 01:00:00,110310
07.08.2008 02:00:00,96147
07.08.2008 03:00:00,92222
07.08.2008 04:00:00,93579
07.08.2008 05:00:00,107476
07.08.2008 06:00:00,146996
07.08.2008 07:00:00,182343
07.08.2008 08:00:00,192089
07.08.2008 09:00:00,182897
07.08.2008 10:00:00,177776
07.08.2008 11:00:00,172806
07.08.2008 12:00:00,168385
07.08.2008 13:00:00,166368
07.08.2008 14:00:00,161864
07.08.2008 15:00:00,160472
07.08.2008 16:00:00,160203
07.08.2008 17:00:00,162240
07.08.2008 18:00:00,166246
07.08.2008 19:00:00,177244
07.08.2008 20:00:00,190584
07.08.2008 21:00:00,197584
07.08.2008 22:00:00,202169
07.08.2008 23:00:00,175715
08.08.2008 00:00:00,141091
08.08.2008 01:00:00,108443
08.08.2008 02:00:00,97260
08.08.2008 03:00:00,92691
08.08.2008 04:00:00,93687
08.08.2008 05:00:00,108163
08.08.2008 06:00:00,149293
08.08.2008 07:00:00,189101
08.08.2008 08:00:00,193450
08.08.2008 09:00:00,184406
08.08.2008 10:00:00,178366
08.08.2008 11:00:00,173890
08.08.2008 12:00:00,169491
08.08.2008 13:00:00,166952
08.08.2008 14:00:00,162404
08.08.2008 15:00:00,159417
08.08.2008 16:00:00,157721
08.08.2008 17:00:00,159736
08.08.2008 18:00:00,164947
08.08.2008 19:00:00,170235
08.08.2008 20:00:00,175496
08.08.2008 21:00:00,180746
08.08.2008 22:00:00,179850
08.08.2008 23:00:00,161225
09.08.2008 00:00:00,134707
09.08.2008 01:00:00,113170
09.08.2008 02:00:00,99772
09.08.2008 03:00:00,94646
09.08.2008 04:00:00,95592
09.08.2008 05:00:00,99902
09.08.2008 06:00:00,116042
09.08.2008 07:00:00,135901
09.08.2008 08:00:00,160908
09.08.2008 09:00:00,175499
09.08.2008 10:00:00,184655
09.08.2008 11:00:00,183828
09.08.2008 12:00:00,178176
09.08.2008 13:00:00,171875
09.08.2008 14:00:00,166974
09.08.2008 15:00:00,161309
09.08.2008 16:00:00,156049
09.08.2008 17:00:00,157295
09.08.2008 18:00:00,157200
09.08.2008 19:00:00,158571
09.08.2008 20:00:00,162406
09.08.2008 21:00:00,166480
09.08.2008 22:00:00,164127
09.08.2008 23:00:00,150494
10.08.2008 00:00:00,129152
10.08.2008 01:00:00,107941
10.08.2008 02:00:00,97703
10.08.2008 03:00:00,92665
10.08.2008 04:00:00,91679
10.08.2008 05:00:00,93658
10.08.2008 06:00:00,101226
10.08.2008 07:00:00,116241
10.08.2008 08:00:00,133478
10.08.2008 09:00:00,152907
10.08.2008 10:00:00,168771
10.08.2008 11:00:00,177897
10.08.2008 12:00:00,?
10.08.2008 13:00:00,172571
10.08.2008 14:00:00,168694
10.08.2008 15:00:00,164732
10.08.2008 16:00:00,165996
10.08.2008 17:00:00,165081
10.08.2008 18:00:00,171959
10.08.2008 19:00:00,176840
10.08.2008 20:00:00,181278
10.08.2008 21:00:00,195583
10.08.2008 22:00:00,200375
10.08.2008 23:00:00,176945
11.08.2008 00:00:00,143488
11.08.2008 01:00:00,112392
11.08.2008 02:00:00,98158
11.08.2008 03:00:00,94123
11.08.2008 04:00:00,93467
11.08.2008 05:00:00,107046
11.08.2008 06:00:00,147276
11.08.2008 07:00:00,183078
11.08.2008 08:00:00,191616
11.08.2008 09:00:00,186744
11.08.2008 10:00:00,?
11.08.2008 11:00:00,177676
11.08.2008 12:00:00,172975
11.08.2008 13:00:00,168596
11.08.2008 14:00:00,164674
11.08.2008 15:00:00,161061
11.08.2008 16:00:00,?
11.08.2008 17:00:00,?
11.08.2008 18:00:00,165332
11.08.2008 19:00:00,177108
11.08.2008 20:00:00,185380
11.08.2008 21:00:00,194337
11.08.2008 22:00:00,195172
11.08.2008 23:00:00,174178
12.08.2008 00:00:00,156526
12.08.2008 01:00:00,108165
12.08.2008 02:00:00,94636
12.08.2008 03:00:00,92525
12.08.2008 04:00:00,90463
12.08.2008 05:00:00,106217
12.08.2008 06:00:00,146594
12.08.2008 07:00:00,184645
12.08.2008 08:00:00,188696
12.08.2008 09:00:00,180631
12.08.2008 10:00:00,175747
12.08.2008 11:00:00,175877
12.08.2008 12:00:00,168659
12.08.2008 13:00:00,165182
12.08.2008 14:00:00,164941
12.08.2008 15:00:00,162301
12.08.2008 16:00:00,161024
12.08.2008 17:00:00,162038
12.08.2008 18:00:00,169198
12.08.2008 19:00:00,179495
12.08.2008 20:00:00,189041
12.08.2008 21:00:00,199756
12.08.2008 22:00:00,204034
12.08.2008 23:00:00,179181
13.08.2008 00:00:00,144060
13.08.2008 01:00:00,113035
13.08.2008 02:00:00,100411
13.08.2008 03:00:00,96799
13.08.2008 04:00:00,97205
13.08.2008 05:00:00,109448
13.08.2008 06:00:00,148747
13.08.2008 07:00:00,192616
13.08.2008 08:00:00,197350
13.08.2008 09:00:00,186880
13.08.2008 10:00:00,182505
13.08.2008 11:00:00,173789
13.08.2008 12:00:00,173112
13.08.2008 13:00:00,170437
13.08.2008 14:00:00,167425
13.08.2008 15:00:00,166551
13.08.2008 16:00:00,162727
13.08.2008 17:00:00,164583
13.08.2008 18:00:00,172302
13.08.2008 19:00:00,181419
13.08.2008 20:00:00,195926
13.08.2008 21:00:00,204100
13.08.2008 22:00:00,203833
13.08.2008 23:00:00,178066
14.08.2008 00:00:00,146392
14.08.2008 01:00:00,115132
14.08.2008 02:00:00,100870
14.08.2008 03:00:00,94968
14.08.2008 04:00:00,95502
14.08.2008 05:00:00,109537
14.08.2008 06:00:00,149340
14.08.2008 07:00:00,189949
14.08.2008 08:00:00,195752
14.08.2008 09:00:00,187457
14.08.2008 10:00:00,181903
14.08.2008 11:00:00,177933
14.08.2008 12:00:00,173692
14.08.2008 13:00:00,170709
14.08.2008 14:00:00,165905
14.08.2008 15:00:00,163966
14.08.2008 16:00:00,178182
14.08.2008 17:00:00,169718
14.08.2008 18:00:00,175243
14.08.2008 19:00:00,186686
14.08.2008 20:00:00,196981
14.08.2008 21:00:00,206863
14.08.2008 22:00:00,204963
14.08.2008 23:00:00,178627
15.08.2008 00:00:00,137458
15.08.2008 01:00:00,115867
15.08.2008 02:00:00,101524
15.08.2008 03:00:00,94293
15.08.2008 04:00:00,96550
15.08.2008 05:00:00,107539
15.08.2008 06:00:00,147734
15.08.2008 07:00:00,188458
15.08.2008 08:00:00,190794
15.08.2008 09:00:00,188344
15.08.2008 10:00:00,?
15.08.2008 11:00:00,169933
15.08.2008 12:00:00,170228
15.08.2008 13:00:00,170030
15.08.2008 14:00:00,167265
15.08.2008 15:00:00,160464
15.08.2008 16:00:00,162899
15.08.2008 17:00:00,165806
15.08.2008 18:00:00,168468
15.08.2008 19:00:00,172903
15.08.2008 20:00:00,178353
15.08.2008 21:00:00,184221
15.08.2008 22:00:00,179281
15.08.2008 23:00:00,163872
16.08.2008 00:00:00,105309
16.08.2008 01:00:00,114599
16.08.2008 02:00:00,101376
16.08.2008 03:00:00,97157
16.08.2008 04:00:00,96007
16.08.2008 05:00:00,102165
16.08.2008 06:00:00,116569
16.08.2008 07:00:00,128524
16.08.2008 08:00:00,148789
16.08.2008 09:00:00,168305
16.08.2008 10:00:00,178498
16.08.2008 11:00:00,180236
16.08.2008 12:00:00,175792
16.08.2008 13:00:00,173051
16.08.2008 14:00:00,171172
16.08.2008 15:00:00,165453
16.08.2008 16:00:00,159914
16.08.2008 17:00:00,163081
16.08.2008 18:00:00,164783
16.08.2008 19:00:00,166765
16.08.2008 20:00:00,170020
16.08.2008 21:00:00,173883
16.08.2008 22:00:00,171244
16.08.2008 23:00:00,159106
17.08.2008 00:00:00,135393
17.08.2008 01:00:00,117297
17.08.2008 02:00:00,103886
17.08.2008 03:00:00,99120
17.08.2008 04:00:00,100197
17.08.2008 05:00:00,103920
17.08.2008 06:00:00,101114
17.08.2008 07:00:00,122470
17.08.2008 08:00:00,144586
17.08.2008 09:00:00,163051
17.08.2008 10:00:00,174729
17.08.2008 11:00:00,177620
17.08.2008 12:00:00,175830
17.08.2008 13:00:00,173578
17.08.2008 14:00:00,174054
17.08.2008 15:00:00,172098
17.08.2008 16:00:00,172763
17.08.2008 17:00:00,174892
17.08.2008 18:00:00,174541
17.08.2008 19:00:00,179089
17.08.2008 20:00:00,186942
17.08.2008 21:00:00,195939
17.08.2008 22:00:00,195747
17.08.2008 23:00:00,174894
18.08.2008 00:00:00,?
18.08.2008 01:00:00,117724
18.08.2008 02:00:00,98891
18.08.2008 03:00:00,92650
18.08.2008 04:00:00,92683
18.08.2008 05:00:00,105778
18.08.2008 06:00:00,146797
18.08.2008 07:00:00,187695
18.08.2008 08:00:00,193864
18.08.2008 09:00:00,190379
18.08.2008 10:00:00,184182
18.08.2008 11:00:00,179942
18.08.2008 12:00:00,181545
18.08.2008 13:00:00,179950
18.08.2008 14:00:00,178464
18.08.2008 15:00:00,173986
18.08.2008 16:00:00,175538
18.08.2008 17:00:00,175814
18.08.2008 18:00:00,184149
18.08.2008 19:00:00,193675
18.08.2008 20:00:00,204964
18.08.2008 21:00:00,217399
18.08.2008 22:00:00,211953
18.08.2008 23:00:00,184774
19.08.2008 00:00:00,144940
19.08.2008 01:00:00,117535
19.08.2008 02:00:00,101722
19.08.2008 03:00:00,105503
19.08.2008 04:00:00,107057
19.08.2008 05:00:00,84494
19.08.2008 06:00:00,164795
19.08.2008 07:00:00,180613
19.08.2008 08:00:00,196028
19.08.2008 09:00:00,186766
19.08.2008 10:00:00,178641
19.08.2008 11:00:00,171686
19.08.2008 12:00:00,168232
19.08.2008 13:00:00,167722
19.08.2008 14:00:00,164550
19.08.2008 15:00:00,160994
19.08.2008 16:00:00,160127
19.08.2008 17:00:00,161532
19.08.2008 18:00:00,168938
19.08.2008 19:00:00,183372
19.08.2008 20:00:00,189784
19.08.2008 21:00:00,194879
19.08.2008 22:00:00,194677
19.08.2008 23:00:00,171860
20.08.2008 00:00:00,?
20.08.2008 01:00:00,114139
20.08.2008 02:00:00,103833
20.08.2008 03:00:00,100117
20.08.2008 04:00:00,101309
20.08.2008 05:00:00,115222
20.08.2008 06:00:00,145544
20.08.2008 07:00:00,178810
20.08.2008 08:00:00,194857
20.08.2008 09:00:00,190652
20.08.2008 10:00:00,179521
20.08.2008 11:00:00,178818
20.08.2008 12:00:00,172344
20.08.2008 13:00:00,172217
20.08.2008 14:00:00,168073
20.08.2008 15:00:00,162563
20.08.2008 16:00:00,?
20.08.2008 17:00:00,166311
20.08.2008 18:00:00,171123
20.08.2008 19:00:00,188765
20.08.2008 20:00:00,191951
20.08.2008 21:00:00,205269
20.08.2008 22:00:00,206706
20.08.2008 23:00:00,180546
21.08.2008 00:00:00,144829
21.08.2008 01:00:00,115847
21.08.2008 02:00:00,100683
21.08.2008 03:00:00,95680
21.08.2008 04:00:00,97307
21.08.2008 05:00:00,109988
21.08.2008 06:00:00,150870
21.08.2008 07:00:00,195551
21.08.2008 08:00:00,200693
21.08.2008 09:00:00,190553
21.08.2008 10:00:00,182766
21.08.2008 11:00:00,179021
21.08.2008 12:00:00,174144
21.08.2008 13:00:00,171961
21.08.2008 14:00:00,168418
21.08.2008 15:00:00,164229
21.08.2008 16:00:00,165786
21.08.2008 17:00:00,167437
21.08.2008 18:00:00,172477
21.08.2008 19:00:00,183047
21.08.2008 20:00:00,192763
21.08.2008 21:00:00,203962
21.08.2008 22:00:00,204670
21.08.2008 23:00:00,174297
22.08.2008 00:00:00,143792
22.08.2008 01:00:00,116701
22.08.2008 02:00:00,102955
22.08.2008 03:00:00,98312
22.08.2008 04:00:00,99820
22.08.2008 05:00:00,111796
22.08.2008 06:00:00,150391
22.08.2008 07:00:00,191125
22.08.2008 08:00:00,196665
22.08.2008 09:00:00,185809
22.08.2008 10:00:00,180308
22.08.2008 11:00:00,176708
22.08.2008 12:00:00,171373
22.08.2008 13:00:00,170280
22.08.2008 14:00:00,165910
22.08.2008 15:00:00,163568
22.08.2008 16:00:00,163500
22.08.2008 17:00:00,163321
22.08.2008 18:00:00,166783
22.08.2008 19:00:00,173649
22.08.2008 20:00:00,178260
22.08.2008 21:00:00,181734
22.08.2008 22:00:00,179210
22.08.2008 23:00:00,162819
23.08.2008 00:00:00,135550
23.08.2008 01:00:00,115260
23.08.2008 02:00:00,103237
23.08.2008 03:00:00,97815
23.08.2008 04:00:00,97656
23.08.2008 05:00:00,102028
23.08.2008 06:00:00,117639
23.08.2008 07:00:00,142564
23.08.2008 08:00:00,164796
23.08.2008 09:00:00,183105
23.08.2008 10:00:00,191691
23.08.2008 11:00:00,188450
23.08.2008 12:00:00,183552
23.08.2008 13:00:00,176331
23.08.2008 14:00:00,170046
23.08.2008 15:00:00,163609
23.08.2008 16:00:00,159705
23.08.2008 17:00:00,159459
23.08.2008 18:00:00,163431
23.08.2008 19:00:00,163833
23.08.2008 20:00:00,168386
23.08.2008 21:00:00,173505
23.08.2008 22:00:00,169791
23.08.2008 23:00:00,160309
24.08.2008 00:00:00,126378
24.08.2008 01:00:00,110661
24.08.2008 02:00:00,102603
24.08.2008 03:00:00,95643
24.08.2008 04:00:00,95661
24.08.2008 05:00:00,98784
24.08.2008 06:00:00,108901
24.08.2008 07:00:00,120029
24.08.2008 08:00:00,145713
24.08.2008 09:00:00,168033
24.08.2008 10:00:00,182981
24.08.2008 11:00:00,185072
24.08.2008 12:00:00,184766
24.08.2008 13:00:00,181267
24.08.2008 14:00:00,177160
24.08.2008 15:00:00,173424
24.08.2008 16:00:00,173677
24.08.2008 17:00:00,174754
24.08.2008 18:00:00,181221
24.08.2008 19:00:00,187616
24.08.2008 20:00:00,195070
24.08.2008 21:00:00,218693
24.08.2008 22:00:00,207616
24.08.2008 23:00:00,182950
25.08.2008 00:00:00,59080
25.08.2008 01:00:00,113270
25.08.2008 02:00:00,97103
25.08.2008 03:00:00,94806
25.08.2008 04:00:00,94645
25.08.2008 05:00:00,108725
25.08.2008 06:00:00,152541
25.08.2008 07:00:00,197070
25.08.2008 08:00:00,197042
25.08.2008 09:00:00,192450
25.08.2008 10:00:00,189558
25.08.2008 11:00:00,183921
25.08.2008 12:00:00,179995
25.08.2008 13:00:00,176615
25.08.2008 14:00:00,176423
25.08.2008 15:00:00,171287
25.08.2008 16:00:00,172701
25.08.2008 17:00:00,174166
25.08.2008 18:00:00,181665
25.08.2008 19:00:00,191447
25.08.2008 20:00:00,206733
25.08.2008 21:00:00,211503
25.08.2008 22:00:00,207257
25.08.2008 23:00:00,178629
26.08.2008 00:00:00,142279
26.08.2008 01:00:00,113799
26.08.2008 02:00:00,99157
26.08.2008 03:00:00,93773
26.08.2008 04:00:00,96462
26.08.2008 05:00:00,109101
26.08.2008 06:00:00,150965
26.08.2008 07:00:00,197188
26.08.2008 08:00:00,197363
26.08.2008 09:00:00,187212
26.08.2008 10:00:00,181948
26.08.2008 11:00:00,178443
26.08.2008 12:00:00,176713
26.08.2008 13:00:00,172166
26.08.2008 14:00:00,167341
26.08.2008 15:00:00,165207
26.08.2008 16:00:00,166235
26.08.2008 17:00:00,170648
26.08.2008 18:00:00,176832
26.08.2008 19:00:00,187839
26.08.2008 20:00:00,201474
26.08.2008 21:00:00,207132
26.08.2008 22:00:00,211129
26.08.2008 23:00:00,178875
27.08.2008 00:00:00,145979
27.08.2008 01:00:00,114121
27.08.2008 02:00:00,99374
27.08.2008 03:00:00,93611
27.08.2008 04:00:00,93797
27.08.2008 05:00:00,108082
27.08.2008 06:00:00,150075
27.08.2008 07:00:00,192373
27.08.2008 08:00:00,199744
27.08.2008 09:00:00,193667
27.08.2008 10:00:00,188853
27.08.2008 11:00:00,183464
27.08.2008 12:00:00,180095
27.08.2008 13:00:00,176709
27.08.2008 14:00:00,172875
27.08.2008 15:00:00,168206
27.08.2008 16:00:00,168252
27.08.2008 17:00:00,170021
27.08.2008 18:00:00,175610
27.08.2008 19:00:00,188221
27.08.2008 20:00:00,204711
27.08.2008 21:00:00,215381
27.08.2008 22:00:00,219426
27.08.2008 23:00:00,194276
28.08.2008 00:00:00,147447
28.08.2008 01:00:00,112217
28.08.2008 02:00:00,99453
28.08.2008 03:00:00,93874
28.08.2008 04:00:00,94771
28.08.2008 05:00:00,107401
28.08.2008 06:00:00,150951
28.08.2008 07:00:00,198970
28.08.2008 08:00:00,203253
28.08.2008 09:00:00,198485
28.08.2008 10:00:00,190959
28.08.2008 11:00:00,185204
28.08.2008 12:00:00,178791
28.08.2008 13:00:00,175035
28.08.2008 14:00:00,170809
28.08.2008 15:00:00,165842
28.08.2008 16:00:00,165083
